N,coverage,match_level,ethnicity,model_variant
128989.02612533081,0.9808229840732962,8of8,Chinese,cross_ethnic
138262.21737646536,0.98300318430571,8of8,Chinese,cross_ethnic
148202.070579886,0.9849976210529213,8of8,Chinese,cross_ethnic
158856.51294280528,0.9868157042789771,8of8,Chinese,cross_ethnic
170276.91722258978,0.9884668212728291,8of8,Chinese,cross_ethnic
182518.34943190424,0.9899603111415937,8of8,Chinese,cross_ethnic
195639.8343517065,0.991305445312926,8of8,Chinese,cross_ethnic
209704.64013232305,0.9925114120264089,8of8,Chinese,cross_ethnic
224780.58335487253,0.9935873027394201,8of8,Chinese,cross_ethnic
240940.35602395269,0.9945420984604963,8of8,Chinese,cross_ethnic
258261.87606826748,0.9953846542389649,8of8,Chinese,cross_ethnic
276828.6630392061,0.9961236803680059,8of8,Chinese,cross_ethnic
296730.24081888725,0.9967677192826085,8of8,Chinese,cross_ethnic
318062.5692794119,0.9973251176345738,8of8,Chinese,cross_ethnic
340928.50697468076,0.9978039935786146,8of8,Chinese,cross_ethnic
365438.30709572544,0.9982121998731244,8of8,Chinese,cross_ethnic
391710.1490809261,0.9985572839434935,8of8,Chinese,cross_ethnic
419870.70844439056,0.9988464465255615,8of8,Chinese,cross_ethnic
450055.76757004973,0.9990865008524019,8of8,Chinese,cross_ethnic
482410.8704165374,0.999283834528318,8of8,Chinese,cross_ethnic
517092.0242896755,0.999444376226005,8of8,Chinese,cross_ethnic
554266.4520663096,0.9995735691453376,8of8,Chinese,cross_ethnic
594113.3984965039,0.9996763528076772,8of8,Chinese,cross_ethnic
636824.9944718586,0.999757154269642,8of8,Chinese,cross_ethnic
682607.1834272379,0.9998198892781385,8of8,Chinese,cross_ethnic
731680.7143427192,0.9998679733095813,8of8,Chinese,cross_ethnic
784282.2061337682,0.9999043418904666,8of8,Chinese,cross_ethnic
840665.2885618317,0.9999314791228416,8of8,Chinese,cross_ethnic
901101.8251665018,0.9999514529631954,8of8,Chinese,cross_ethnic
965883.2241158709,0.9999659555421139,8of8,Chinese,cross_ethnic
1035321.8432956616,0.9999763466711136,8of8,Chinese,cross_ethnic
1109752.496412072,0.99998369866258,8of8,Chinese,cross_ethnic
1189534.0673703207,0.999988840683604,8of8,Chinese,cross_ethnic
